RespondentID,GitHubuse,Didyouteachaclasswithaprogrammingcomponentthispastsemester,DidyouimplementGitHubClassroomintheclassroomthispastsemester,RoughlywhatpercentageofQ11islecturebasedlearning,Individualassignmentsdetermineroughlywhatpercentageofstudentsove,Groupassignmentsdetermineroughlywhatpercentageofstudentsoverallg,DidyouuseanysortofversioncontrolsysteminQ11,WhichprogramminglanguagesdidyourstudentsuseinQ11Selectallthatapp,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,WhatyearinschoolwastheaveragestudentinQ11,V45,WasthispastsemesteryourfirsttimeimplementingGitHubinQ11,WasthispastsemestersQ11yourfirsttimeimplementingGitHubintheclass,OnaveragehowfamiliarwereyourstudentswithGitHubatthebeginningofth,OnaveragehowfamiliarareyourstudentswithGitHubnow,HowmuchdidQ11studentsleveloffamiliaritywithGitHubvaryatthebeginn,WhichofthefollowingGitHubfeatureshaveyouusedin Q11Selectallthat,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,Commits,V65,V66,V67,Branches,V69,V70,V71,Mergingbranches,V73,V74,V75,V76,Repositories,V79,V80,V81,V82,V83,Issues,V85,V86,V87,V88,V89,V90,V91,V92,README.md,V94,V95,V96,Pullrequests,V98,V99,V100,V101,Insights,V104,GitHubpages,V106,V107,V108,Gists,V110,UseyourgeneralimpressionofQ11toratetheitemsbelow,V113,RateeachitembelowbasedonyourgeneralimpressionofQ11thispastsemest,V116,V117,V118,Ratehowmuchyourstudentshavelearnedabouteachofthefollowingthrough,V120,V121,Ratehowmuch Q11haspreparedyourstudentsthispastsemesterforeachof,V123,V124,V125,Haveyouprovidedanyfeedbacktoyour Q11studentsthispastsemesterFee,HaveyouusedGitHubtoprovidefeedbacktoQ11studentsthispastsemester,Whattypesoffeedbackhaveyouprovidedtoyour Q11studentsthispastsem,V129,V130,V131,V132,V133,UseyourgeneralimpressionofQ11thispastsemestertoratetheitemsbelow,V135,V136,V137,V138,HavestudentsreceivedfeedbackfrompeersinQ11thispastsemesterPeerfe,HaveQ11studentsusedGitHubtoprovidefeedbacktopeers,UseyourgeneralimpressionofQ11thispastsemestertoratetheitemsbel_A,V142,V143,V144,Describetheamountofsupportstudentsreceivedonaveragefromeachofthe,V146,HoweasyordifficultwasitfortheaveragestudentinQ11tolearnhowtouseG,AbouthowlonghaveyoubeenusingGitHub,TowhatextentdidGitHubmeetyourexpectations,InthefuturewillyoucontinuetoimplementGitHubintheclassroom,Gender,V162,RaceandEthnicitySelectallthatapply,V164,V165,V166,V167,V168,V169
6880408518,-1.00,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6880364712,-1.00,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6879934142,-1.00,1,#NULL!,32,40,0,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,11,Assembler,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,5,5,4,4,2,3,1,2,2,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,4,5,,6,5,5,6,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
6879558902,1.00,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6879406900,-1.00,1,#NULL!,60,40,0,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,Fortran,0,Third year at Bachelor's Degree in Informatics Engineering,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,4,4,4,4,2,4,1,4,2,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,4,5,,6,6,6,6,4,1,#NULL!,5,6,5,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
6879310210,-1.00,1,#NULL!,25,50,25,1,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,8,#NULL!,#NULL!,#NULL!,,3,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,4,4,4,4,4,5,4,5,5,5,5,1,#NULL!,#NULL!,#NULL!,#NULL!,4,5,,6,5,#NULL!,5,6,1,#NULL!,8,8,8,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6879189303,-1.00,1,#NULL!,40,50,10,2,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,9,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,3,4,1,4,1,3,3,4,3,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,4,5,,5,6,6,6,5,1,#NULL!,6,6,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
6878970912,1.00,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878966736,-1.00,1,#NULL!,100,30,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,MATLAB,4,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,4,3,4,4,1,2,1,4,1,1,4,1,#NULL!,#NULL!,#NULL!,3,4,#NULL!,,5,4,3,3,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
6878934157,1.00,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878874265,1.00,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878693720,1.00,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878672977,-1.00,1,#NULL!,20,100,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,0,16-19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878637112,-1.00,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878544610,-1.00,1,#NULL!,50,70,30,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,"GraCieLa, in-school programming language (https://github.com/GracielaUSB/graciela)",2,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,5,4,5,#NULL!,3,3,2,3,3,2,5,1,#NULL!,#NULL!,#NULL!,3,4,#NULL!,,6,5,3,5,5,1,#NULL!,8,5,8,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,3,,,,7
6878541553,1.00,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878464356,-1.00,1,#NULL!,75,100,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,2,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,2,2,4,2,1,1,1,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,4,#NULL!,,4,4,4,4,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
6878442154,-1.00,1,#NULL!,50,100,0,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,,2,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,4,4,4,4,1,1,1,3,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,4,5,,6,5,4,8,8,1,#NULL!,4,4,8,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,5,,#NULL!
6878435137,1.00,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6878434120,-1.00,1,#NULL!,30,80,20,2,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,9,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,4,4,5,4,2,1,2,2,2,3,2,1,#NULL!,#NULL!,#NULL!,#NULL!,4,5,,8,8,8,8,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
6878409290,-1.00,1,#NULL!,35,30,60,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,#NULL!,#NULL!,#NULL!,,2,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,4,1,#NULL!,#NULL!,#NULL!,#NULL!,4,#NULL!,,5,6,5,5,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,,,,,,,,7
